6.522317262097913071e-01,2.231681370066806742e-03,1.243282772961239353e-03,2.197357009822210362e-03,1.102692899957702713e-03,9.938461733264413178e-01,2.938744800877618208e-03,7.948277821572816842e-03,1.015285837336977158e-02,6.135687186870529830e-01,7.655512695294154346e-01,7.949078328768725832e-02,1.925826601563576570e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
6.089666738345285157e-01,2.220550812798291734e-03,1.326780431026991502e-03,2.426027822644177909e-03,2.254110140714602872e-03,7.424204840914073733e-01,4.170277380522583940e-03,1.076128831003328630e-02,1.246288813433267355e-02,5.290473747088934031e-01,9.657151503805527781e-01,1.017850568117699001e-01,3.017278538692307315e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
4.407331302868864459e-02,2.097005884283547833e-06,6.673174281262730876e-07,1.894605349420076738e-06,3.440134460459435290e-06,1.866733349283977994e-01,5.077549380501902665e-06,3.108453902042088385e-05,2.593285137843095252e-05,6.529072783923915990e-01,3.333631884687079938e-01,8.646352555484418945e-01,6.092817131694650789e-06,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
3.722854885059758388e-03,4.819089900902021051e-01,9.876618400213149629e-02,3.815551033594292707e-01,9.185122844014573795e-01,1.712053539986373380e-03,7.309508260583336137e-01,8.677947980907932957e-01,5.627048688069558047e-01,4.678763582903870281e-05,1.438100953302598418e-03,6.285237788721093172e-07,9.986009795428266722e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
1.179496368908233839e-02,8.311042838521254250e-01,4.231620823177486557e-01,8.298585619513457745e-01,6.838614092123559418e-01,3.114369997903170331e-03,9.965967134435936847e-01,8.164415134005482688e-01,9.048374180359596286e-01,8.164696848982881813e-05,2.037055288469531971e-03,5.844060801195546749e-07,6.863277470299474770e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
1.556376353023181114e-02,6.095709072963089170e-01,1.703329888254093982e-01,5.140164552162567180e-01,7.945336025033341576e-01,7.198010451801214842e-03,8.388848587869783824e-01,9.972039163438930487e-01,7.945336025033341576e-01,2.640071323315506873e-04,5.427644678517966337e-03,3.733272703332594351e-06,9.008648793906478547e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
1.212658205507870929e-02,9.139311852712280748e-01,5.299354883175685371e-01,9.272797305339988139e-01,5.571058618121740302e-01,2.983953520984513469e-03,9.689028703707628365e-01,7.380084533820823189e-01,9.093729344682314197e-01,7.075267923859291850e-05,1.651955643301708434e-03,3.941404015652749346e-07,5.830980062410812126e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
3.474323928298758257e-03,8.269591339433624011e-01,7.371233743916275616e-01,8.855910533488673408e-01,1.949523712991825808e-01,5.717959305220777361e-04,5.765565695843690719e-01,3.079554959862183527e-01,5.352614285189899457e-01,7.239466731105191765e-06,1.790101263710788121e-04,1.335254755820877105e-08,2.219285046734320588e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
3.209575906319174221e-01,1.370725788209936765e-04,6.979138359594324117e-05,1.329549777777780297e-04,8.355545623735834008e-05,7.338092416978956312e-01,2.094267831123639879e-04,7.702464726385725236e-04,9.210465316693809560e-04,9.550772896513632926e-01,6.987077459366436427e-01,2.863766058077196197e-01,1.540243270760471557e-04,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.179496368908233839e-02,8.311042838521254250e-01,4.231620823177486557e-01,8.298585619513457745e-01,6.838614092123559418e-01,3.114369997903170331e-03,9.965967134435936847e-01,8.164415134005482688e-01,9.048374180359596286e-01,8.164696848982881813e-05,2.037055288469531971e-03,5.844060801195546749e-07,6.863277470299474770e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
1.415970007760719400e-02,9.464851479534839296e-01,7.046880897187133286e-01,9.905449824429004568e-01,3.103669412654850301e-01,3.198537104987065043e-03,7.843071632869378362e-01,5.342988245511297585e-01,8.105842459701867453e-01,6.703814819981166622e-05,1.267390198637263288e-03,2.434813938487614548e-07,3.618954214194252117e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
3.290826707219945968e-01,6.705482430281101190e-05,5.742676925642455315e-05,7.802353859041102077e-05,4.942767835932596645e-05,5.173939940278531324e-01,1.231576329321953565e-04,3.890510457294198295e-04,5.727850743541241206e-04,8.873334486154036416e-01,6.808373657401908252e-01,3.189663227501685072e-01,7.025353013366025703e-05,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
3.416866506784246166e-02,8.228346580560184087e-01,4.584060113052236818e-01,8.118010347025438334e-01,5.168513344916991770e-01,1.066682006403529490e-02,9.017579970154243618e-01,8.164415134005480468e-01,1.000000000000000000e+00,3.758501042155424471e-04,6.195219871723158141e-03,3.144385817901776291e-06,5.664310036602373533e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
6.089666738345285157e-01,2.220550812798291734e-03,1.326780431026991502e-03,2.426027822644177909e-03,2.254110140714602872e-03,7.424204840914073733e-01,4.170277380522583940e-03,1.076128831003328630e-02,1.246288813433267355e-02,5.290473747088934031e-01,9.657151503805527781e-01,1.017850568117699001e-01,3.017278538692307315e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
2.547798673614821707e-01,2.215194858751752896e-04,9.707759022334694148e-05,2.302142870412626817e-04,4.180121746110129267e-04,4.684176053931884409e-01,5.547208994692826673e-04,1.999616233668241073e-03,1.836304777028908855e-03,6.327064398681768731e-01,9.012457800470839997e-01,3.163193145796115990e-01,5.506561449321917441e-04,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
5.203443563604789324e-01,9.780008683953954427e-04,5.131204217947837182e-04,1.012330682629675530e-03,8.717568627991366132e-04,8.214137030359766056e-01,1.732907673061699367e-03,5.165259167662417973e-03,5.770480075096975220e-03,7.093097178808812631e-01,9.696738951800425443e-01,1.634900598659713988e-01,1.326249824982866574e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
4.407331302868864459e-02,2.097005884283547833e-06,6.673174281262730876e-07,1.894605349420076738e-06,3.440134460459435290e-06,1.866733349283977994e-01,5.077549380501902665e-06,3.108453902042088385e-05,2.593285137843095252e-05,6.529072783923915990e-01,3.333631884687079938e-01,8.646352555484418945e-01,6.092817131694650789e-06,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
3.111888327189965553e-01,6.393874175876601389e-04,2.887353596282024679e-04,6.738520375564142082e-04,1.294022105465846700e-03,4.731252805925559857e-01,1.614284206471753875e-03,5.160096490263667637e-03,4.748150999411473311e-03,4.890704528683177399e-01,9.228017012679236020e-01,1.909004699640555747e-01,1.583053028353972229e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
2.219673845462819331e-02,3.215862678579250706e-07,1.340571011201274994e-07,3.295624405652940175e-07,6.842106492473430790e-07,8.561973218897858673e-02,9.584441488796787190e-07,5.940008462068970799e-06,5.314880659235314188e-06,4.648860253539363607e-01,2.130453979643701368e-01,9.689341345760866808e-01,1.047190179771717487e-06,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
4.407331302868864459e-02,2.097005884283547833e-06,6.673174281262730876e-07,1.894605349420076738e-06,3.440134460459435290e-06,1.866733349283977994e-01,5.077549380501902665e-06,3.108453902042088385e-05,2.593285137843095252e-05,6.529072783923915990e-01,3.333631884687079938e-01,8.646352555484418945e-01,6.092817131694650789e-06,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
5.203443563604789324e-01,9.780008683953954427e-04,5.131204217947837182e-04,1.012330682629675530e-03,8.717568627991366132e-04,8.214137030359766056e-01,1.732907673061699367e-03,5.165259167662417973e-03,5.770480075096975220e-03,7.093097178808812631e-01,9.696738951800425443e-01,1.634900598659713988e-01,1.326249824982866574e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.179496368908233839e-02,8.311042838521254250e-01,4.231620823177486557e-01,8.298585619513457745e-01,6.838614092123559418e-01,3.114369997903170331e-03,9.965967134435936847e-01,8.164415134005482688e-01,9.048374180359596286e-01,8.164696848982881813e-05,2.037055288469531971e-03,5.844060801195546749e-07,6.863277470299474770e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
8.780228640489095016e-01,1.116468061511725895e-02,9.004777582436566258e-03,1.278477844092525302e-02,6.805664492230537044e-03,7.273153971717980504e-01,1.652378294204720835e-02,3.159362244875025399e-02,4.550195440462159041e-02,3.002601938632438738e-01,6.876798950230244012e-01,2.538032873653738378e-02,8.983192029263585565e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
9.976473998110046981e-01,7.521422474993256363e-03,9.609529659669650836e-03,9.442825803764202941e-03,2.441848364551110588e-03,6.770150821538367669e-01,9.002731274620702842e-03,1.470158452779523305e-02,2.886862250968507196e-02,2.805613082392174329e-01,4.925948826404062397e-01,1.632770410937464667e-02,3.334608492696527430e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
5.170435876774899242e-01,6.755387751938437364e-04,3.917056081236146747e-04,7.212678440481222388e-04,5.558567170902077147e-04,8.051486219518532161e-01,1.187765084182777851e-03,3.518220348622131885e-03,4.148535079283251908e-03,7.640077881771946133e-01,9.496093918108773346e-01,1.822977029919322645e-01,8.473472253780607545e-04,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
7.424424517605922036e-01,2.989691443692632164e-02,5.871852583387222879e-02,4.123367508699899570e-02,5.067032188160778584e-03,2.880831362869952783e-01,2.684971694952400026e-02,2.861569315300456842e-02,7.464587607443554096e-02,5.723407350247247671e-02,1.433940145956558165e-01,1.115133819037499420e-03,6.701660147965441891e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
6.546077954490954198e-01,2.671807685199445795e-03,1.518549008067883498e-03,2.588957484341866764e-03,1.038477064615328169e-03,9.960571761381908917e-01,3.134682854895601539e-03,8.206735987802358731e-03,1.099846017580689145e-02,5.469143827979340289e-01,6.494012168850752387e-01,5.733862123782331593e-02,1.933545335145351630e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
2.983589720649607729e-03,3.965314190749927858e-01,1.002588437228037060e-01,3.435234162724314366e-01,1.000000000000000000e+00,1.071822228478402700e-03,7.042077843257142922e-01,7.566912263274976347e-01,5.168513344916995100e-01,3.092888091735918575e-05,1.158307426441693719e-03,4.556419004507865199e-07,9.008648793906477437e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
9.976473998110046981e-01,7.521422474993256363e-03,9.609529659669650836e-03,9.442825803764202941e-03,2.441848364551110588e-03,6.770150821538367669e-01,9.002731274620702842e-03,1.470158452779523305e-02,2.886862250968507196e-02,2.805613082392174329e-01,4.925948826404062397e-01,1.632770410937464667e-02,3.334608492696527430e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
2.547798673614821707e-01,2.215194858751752896e-04,9.707759022334694148e-05,2.302142870412626817e-04,4.180121746110129267e-04,4.684176053931884409e-01,5.547208994692826673e-04,1.999616233668241073e-03,1.836304777028908855e-03,6.327064398681768731e-01,9.012457800470839997e-01,3.163193145796115990e-01,5.506561449321917441e-04,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
6.546077954490954198e-01,2.671807685199445795e-03,1.518549008067883498e-03,2.588957484341866764e-03,1.038477064615328169e-03,9.960571761381908917e-01,3.134682854895601539e-03,8.206735987802358731e-03,1.099846017580689145e-02,5.469143827979340289e-01,6.494012168850752387e-01,5.733862123782331593e-02,1.933545335145351630e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
9.206827806045207035e-03,1.000000000000000000e+00,5.406408953093164715e-01,9.412937690184056683e-01,3.965314190749927858e-01,2.478599171995148759e-03,8.411758492415273292e-01,6.364814532869634833e-01,8.228346580560180756e-01,4.734232381343467250e-05,9.723493013355904427e-04,1.844286652539246146e-07,4.831635837294133151e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
9.976473998110046981e-01,7.521422474993256363e-03,9.609529659669650836e-03,9.442825803764202941e-03,2.441848364551110588e-03,6.770150821538367669e-01,9.002731274620702842e-03,1.470158452779523305e-02,2.886862250968507196e-02,2.805613082392174329e-01,4.925948826404062397e-01,1.632770410937464667e-02,3.334608492696527430e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.479798194155081820e-02,8.780954309205611930e-01,7.153380863525596878e-01,9.728746825534538845e-01,3.965314190749930079e-01,2.957547025757578836e-03,8.585588939563949529e-01,5.701818123376050096e-01,8.564151774836133990e-01,6.955011332421859012e-05,1.506346371311692968e-03,3.100418210432051161e-07,4.011579656273741579e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
4.256348100710016236e-01,2.612585573016670522e-04,1.742533993585520060e-04,2.585296940534381662e-04,1.005354657180717313e-04,7.936022883531062000e-01,3.251784778881748020e-04,1.018117444123269434e-03,1.510975213293212207e-03,8.229238732824385449e-01,5.767531564675877354e-01,1.512560982013222144e-01,1.868134560938982465e-04,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
9.544801228316845965e-02,4.016900390027540815e-06,2.305991089903952924e-06,4.116529927919747473e-06,3.440134460459435290e-06,2.766335069625163179e-01,7.805500986364532524e-06,3.662424885191830677e-05,4.450095092140770133e-05,8.458683199798687768e-01,3.808533412392919315e-01,6.401817961888555120e-01,5.877376906056950813e-06,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
9.206827806045207035e-03,1.000000000000000000e+00,5.406408953093164715e-01,9.412937690184056683e-01,3.965314190749927858e-01,2.478599171995148759e-03,8.411758492415273292e-01,6.364814532869634833e-01,8.228346580560180756e-01,4.734232381343467250e-05,9.723493013355904427e-04,1.844286652539246146e-07,4.831635837294133151e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
6.548123044244344437e-02,4.506453848944234477e-06,1.804909691213130825e-06,4.423850886037578659e-06,8.850823964012755608e-06,2.048213211719586979e-01,1.205921068054135769e-05,6.354260068969069255e-05,5.742676925642434309e-05,6.601760583294824514e-01,4.333324771544469489e-01,8.012689327772019032e-01,1.309342974181471956e-05,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
6.089666738345285157e-01,2.220550812798291734e-03,1.326780431026991502e-03,2.426027822644177909e-03,2.254110140714602872e-03,7.424204840914073733e-01,4.170277380522583940e-03,1.076128831003328630e-02,1.246288813433267355e-02,5.290473747088934031e-01,9.657151503805527781e-01,1.017850568117699001e-01,3.017278538692307315e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
8.445060593120787620e-03,6.570468198150565264e-01,2.937577003235327666e-01,6.514855905541815373e-01,8.394570207692073627e-01,2.265269079073813346e-03,9.441218903864222467e-01,8.172583632708133594e-01,7.985162187593772831e-01,6.443255232780889183e-05,1.904524843932003161e-03,6.119846466173587163e-07,7.638376594692496413e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
1.212658205507870929e-02,9.139311852712280748e-01,5.299354883175685371e-01,9.272797305339988139e-01,5.571058618121740302e-01,2.983953520984513469e-03,9.689028703707628365e-01,7.380084533820823189e-01,9.093729344682314197e-01,7.075267923859291850e-05,1.651955643301708434e-03,3.941404015652749346e-07,5.830980062410812126e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
6.522317262097913071e-01,2.231681370066806742e-03,1.243282772961239353e-03,2.197357009822210362e-03,1.102692899957702713e-03,9.938461733264413178e-01,2.938744800877618208e-03,7.948277821572816842e-03,1.015285837336977158e-02,6.135687186870529830e-01,7.655512695294154346e-01,7.949078328768725832e-02,1.925826601563576570e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
3.930890870232259249e-01,1.343583599070739278e-04,9.420851383989958805e-05,1.478222528837735278e-04,7.868956527179498056e-05,6.972457945659872314e-01,2.160010535539829519e-04,6.900130827813764347e-04,9.396529058360970172e-04,9.435500510084028347e-01,7.375423134962348914e-01,2.652415927578802290e-01,1.309886342470522713e-04,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.567959630337684152e-01,4.046796032602709804e-05,1.557256259874334155e-05,3.778871669617298783e-05,5.600889727155466681e-05,4.333659145923843270e-01,8.734176356306987132e-05,3.981029172707702493e-04,3.744695749860793609e-04,8.314913038639591969e-01,6.658408869592312707e-01,5.365101741885629494e-01,8.939909489974350216e-05,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.415970007760719400e-02,9.464851479534839296e-01,7.046880897187133286e-01,9.905449824429004568e-01,3.103669412654850301e-01,3.198537104987065043e-03,7.843071632869378362e-01,5.342988245511297585e-01,8.105842459701867453e-01,6.703814819981166622e-05,1.267390198637263288e-03,2.434813938487614548e-07,3.618954214194252117e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
2.547798673614821707e-01,2.215194858751752896e-04,9.707759022334694148e-05,2.302142870412626817e-04,4.180121746110129267e-04,4.684176053931884409e-01,5.547208994692826673e-04,1.999616233668241073e-03,1.836304777028908855e-03,6.327064398681768731e-01,9.012457800470839997e-01,3.163193145796115990e-01,5.506561449321917441e-04,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.067737674045330341e-02,7.408182206817177651e-01,2.658029590889265381e-01,6.767184306789212345e-01,8.065414401773268738e-01,3.668987626084108458e-03,9.631944177208217051e-01,9.363181091883427953e-01,8.478937040879159781e-01,1.047993477135470395e-04,2.606136653474765835e-03,1.008992104219938821e-06,8.577865385638943074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
4.645953530572736329e-02,1.716883206848438905e-06,6.876402693989190124e-07,1.601611897346336637e-06,2.473194309821321997e-06,1.740530638284714382e-01,3.994141808644049599e-06,2.302799288781973364e-05,2.232061203286110791e-05,6.471036965234419069e-01,3.010915495674897913e-01,7.977156395765665486e-01,4.116941601495874212e-06,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
9.976473998110046981e-01,7.521422474993256363e-03,9.609529659669650836e-03,9.442825803764202941e-03,2.441848364551110588e-03,6.770150821538367669e-01,9.002731274620702842e-03,1.470158452779523305e-02,2.886862250968507196e-02,2.805613082392174329e-01,4.925948826404062397e-01,1.632770410937464667e-02,3.334608492696527430e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.324035495635423332e-01,9.979276153307698802e-06,5.183655788199879603e-06,1.026777713502054048e-05,8.377173429088870791e-06,3.738313132952469364e-01,1.905931603051932153e-05,8.517522097977532798e-05,9.611165206139469499e-05,9.215693048925488462e-01,4.946141710704777816e-01,5.863837359595610588e-01,1.498591197282658449e-05,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
9.976473998110046981e-01,7.521422474993256363e-03,9.609529659669650836e-03,9.442825803764202941e-03,2.441848364551110588e-03,6.770150821538367669e-01,9.002731274620702842e-03,1.470158452779523305e-02,2.886862250968507196e-02,2.805613082392174329e-01,4.925948826404062397e-01,1.632770410937464667e-02,3.334608492696527430e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
6.522317262097913071e-01,2.231681370066806742e-03,1.243282772961239353e-03,2.197357009822210362e-03,1.102692899957702713e-03,9.938461733264413178e-01,2.938744800877618208e-03,7.948277821572816842e-03,1.015285837336977158e-02,6.135687186870529830e-01,7.655512695294154346e-01,7.949078328768725832e-02,1.925826601563576570e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.995987293730067946e-01,1.902037090972710692e-05,1.402035998715835309e-05,2.215383364334836574e-05,1.091906733694189670e-05,4.161421397199681627e-01,3.267619795576209683e-05,1.164789485998770258e-04,1.576709959595817335e-04,8.341682544207164041e-01,4.868075718592204115e-01,3.434269463918879217e-01,1.933874425471229270e-05,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
4.540908852567633429e-03,4.738311004073098565e-08,9.907240336387426472e-09,3.858122800045089257e-08,1.503951008645677566e-07,3.258345556996442710e-02,1.516651193064140463e-07,1.400333689641393552e-06,8.918213541864208767e-07,2.278250438976847647e-01,8.421082372590514564e-02,8.598450448123794443e-01,2.690415522346323590e-07,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
9.670076985617838752e-03,8.105842459701870784e-01,2.658029590889265936e-01,6.980252514581442025e-01,7.297888742690566977e-01,3.640561744054847306e-03,9.385594390078009219e-01,9.363181091883424623e-01,8.478937040879160891e-01,9.418508478917068678e-05,2.164987028304476979e-03,7.836240812779533379e-07,8.475546144287334771e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
1.067737674045330341e-02,7.408182206817177651e-01,2.658029590889265381e-01,6.767184306789212345e-01,8.065414401773268738e-01,3.668987626084108458e-03,9.631944177208217051e-01,9.363181091883427953e-01,8.478937040879159781e-01,1.047993477135470395e-04,2.606136653474765835e-03,1.008992104219938821e-06,8.577865385638943074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
1.995987293730067946e-01,1.902037090972710692e-05,1.402035998715835309e-05,2.215383364334836574e-05,1.091906733694189670e-05,4.161421397199681627e-01,3.267619795576209683e-05,1.164789485998770258e-04,1.576709959595817335e-04,8.341682544207164041e-01,4.868075718592204115e-01,3.434269463918879217e-01,1.933874425471229270e-05,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
2.983589720649607729e-03,3.965314190749927858e-01,1.002588437228037060e-01,3.435234162724314366e-01,1.000000000000000000e+00,1.071822228478402700e-03,7.042077843257142922e-01,7.566912263274976347e-01,5.168513344916995100e-01,3.092888091735918575e-05,1.158307426441693719e-03,4.556419004507865199e-07,9.008648793906477437e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
1.995987293730067946e-01,1.902037090972710692e-05,1.402035998715835309e-05,2.215383364334836574e-05,1.091906733694189670e-05,4.161421397199681627e-01,3.267619795576209683e-05,1.164789485998770258e-04,1.576709959595817335e-04,8.341682544207164041e-01,4.868075718592204115e-01,3.434269463918879217e-01,1.933874425471229270e-05,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
5.203443563604789324e-01,9.780008683953954427e-04,5.131204217947837182e-04,1.012330682629675530e-03,8.717568627991366132e-04,8.214137030359766056e-01,1.732907673061699367e-03,5.165259167662417973e-03,5.770480075096975220e-03,7.093097178808812631e-01,9.696738951800425443e-01,1.634900598659713988e-01,1.326249824982866574e-03,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
1.067737674045330341e-02,7.408182206817177651e-01,2.658029590889265381e-01,6.767184306789212345e-01,8.065414401773268738e-01,3.668987626084108458e-03,9.631944177208217051e-01,9.363181091883427953e-01,8.478937040879159781e-01,1.047993477135470395e-04,2.606136653474765835e-03,1.008992104219938821e-06,8.577865385638943074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
